NSAID,RA
12029,205.96590168903435
12049,206.2433124470972
12051,206.63630305893287
12055,206.4100039148988
12071,208.23295727183395
12075,208.17122178544125
12078,208.39580184575627
12084,208.0601152216617
12086,208.00800713436587
12131,207.5197295723527
12147,206.94507877225388
12153,207.07248843163285
12171,206.85319089339785
12182,206.2656951085208
12194,206.2552189016264
12206,206.540765547523
12207,206.15866072730464
12212,205.86753715962223
12235,206.98205807728783
12237,207.01305677053284
12244,206.8406275141917
12263,206.9544757183432
12272,207.38253138024703
12280,207.4255957541677
12283,207.44929777323912
12304,207.86115256434465
12318,208.1190555232739
12321,208.00809720171475
12323,208.1666202050605
12331,208.30124077850112
12343,208.40289805081585
12344,208.4329837743093
12353,208.3305593499192
12360,210.4714348966588
12367,210.79532544047413
12378,210.64575893883023
12394,210.098092686304
12395,210.1891631108
12406,209.3932092960113
12411,209.7069852202086
12415,209.53008854519865
12428,209.18829058102548
12439,209.08229792067385
12441,208.9501698145257
12442,208.7344909644528
12443,208.96756410474137
12474,208.69446512811788
12482,208.4189453969477
12483,208.4613124563093
12488,208.17583978580208
12489,208.3670044271062
12492,208.32880104689136
12494,208.3277886865513
12495,208.3897213814332
12511,208.43835643165824
12516,208.79990940027344
12522,209.5204384637369
12523,209.2767187320617
12531,208.84059027454452
12547,209.70268990491925
12560,209.7675548252755
12564,209.92527044193696
12572,210.01255724901523
12585,210.28629047617304
12586,210.40832293315103
12596,210.77677336699847
12597,210.7837274390232
12601,211.00857979809325
12603,212.8178024843585
12608,212.97525406864264
12619,212.95813577375097
12634,212.35925422293604
12635,212.33605260494252
12637,212.54200362379
12652,212.8170236123824
12660,212.1220742836931
12661,212.090768771606
12666,212.5282879777128
12676,212.5331173867028
12694,212.1647666405839
12701,212.1367313179568
12702,212.3744534283978
12703,212.3512031406077
12727,211.6449051150387
12746,211.474689343468
12747,211.6666228344872
12749,211.6516160304017
12760,211.3064457777573
12761,211.29631711881743
12762,211.18895049069133
12763,211.19125868243776
12765,211.4143710634475
12770,211.1098019341458
12772,211.131477206027
12782,211.12957904632765
12795,210.7601199694996
12803,210.93051776115428
12806,211.03180976952123
12820,211.2502208361711
12821,211.3638601973321
12827,211.28706216692984
12839,211.46342637034536
12845,211.9761960301164
12855,211.84650412284253
12865,211.98106362001647
12867,211.96337773075248
12870,211.9939925860788
12871,212.01341667906925
12873,212.20820764580927
12890,212.34017182596585
12898,212.2004784099697
12933,212.9454534706809
12944,212.77021706476063
12965,214.5877288255004
12971,214.1509519182857
13038,213.6034500136452
13048,213.62265333228729
13058,213.7968823611876
13063,213.9128448088015
13082,213.62196573794583
13086,213.62926694874085
13089,213.7102495866286
13091,213.68146171058368
13098,213.30287436635007
13106,213.33324026125624
13175,212.9344705425756
13185,213.15052090360976
13223,213.5887601320455
13224,213.5731616291293
13226,213.57160189951745
13228,213.59294762448923
13231,213.71122655959408
13235,213.69782133758932
13268,213.8332970462104
13281,214.3942728109048
13309,214.54313906641616
13321,214.4790698266808
13331,214.8662314617451
13341,215.4719074072042
13349,215.55965651769264
13408,215.1372890930795
13475,214.4001698801586
13481,213.4901178778812
13495,213.6743828442201
13519,213.39048536385653
13523,213.6041435408521
13556,214.7084123323856
13561,215.00100428813292
13566,214.84328769430013
13575,215.34347737008216
13585,215.5473841438964
13631,215.3488328474417
13636,215.8681079676532
13642,215.6334156173348
13653,217.5956990822394
13658,217.5277156014089
13659,217.6867168480509
13662,217.53031461658887
13666,216.9300491803584
13672,217.4876923544909
13675,217.3131393005508
13679,217.31049618375823
13713,216.3332172121965
13744,216.3153269821233
13759,216.13138398749084
13767,216.2874586801227
13786,216.0697417986713
13804,215.88926019271244
13826,216.05199181792963
13834,215.82711444817969
13837,216.3291970879901
13841,216.38003358619807
13845,216.3765808912977
13848,216.33109977429245
13857,215.8674246790315
13861,215.89325019850887
13880,216.95467539542315
13900,216.1892743598748
13904,216.47461966679387
13906,216.19247856309988
13919,217.4401681589736
13924,217.3652101539613
13934,216.54043840594804
13938,216.51097854944047
13940,217.53450584932096
13942,217.48566675450348
13943,217.457875167436
13949,217.4574768351014
13952,217.55861155145092
13959,216.8106319153165
13964,216.90391483892537
13967,217.7229619213868
13986,217.302302317561
13987,217.3517465729516
13989,217.2241530741425
14000,218.762941757842
14018,218.72426513273868
14019,218.5832619135149
14021,218.55196624766248
14030,218.9501569481756
14047,218.3128689546758
14076,218.2856522025926
14083,218.55099715793412
14089,218.2451460660625
14098,217.9592936531792
14102,217.89267779711392
14106,217.78783969282708
14107,217.8062924708759
14124,217.50767260545788
14125,217.6110048354054
14132,217.63003801714527
14134,217.56130267064168
14150,217.34462800251777
14157,217.04588533442032
14160,216.68740481983565
14169,216.89893052058565
14173,217.2946109262809
14207,217.19860496804435
14210,217.3174494312196
14216,217.8385432266793
14228,217.43859194462
14244,217.97848471699183
14246,218.0430827600448
14249,218.0643614806687
14253,217.76048744493784
14261,217.76337602567028
14262,217.662937534077
14265,217.793095063054
14269,217.8525387867815
14272,218.03500873378
14276,217.8851095029081
14286,218.14507355936504
14287,218.1082773650194
14294,218.194140534426
14311,218.2737153182388
14315,218.43884971274403
14320,218.43273769552016
14329,218.4033352619981
14361,219.13744750065467
14385,221.0340818750448
14395,220.2039047694588
14412,219.90499025016052
14425,219.97466544685284
14451,219.53927264693584
14458,219.61428657159288
14513,219.0034043084905
14515,218.9218561950565
14549,218.6297159497487
14565,219.13767774751912
14566,219.1969228322461
14568,219.3830299184026
14570,219.3428660221284
14572,219.14997960517772
14579,219.5140728785504
14599,219.67159422014737
14615,219.74271043047983
14616,219.8617396776468
14618,219.6928515638845
14621,220.13975617790945
14625,220.068653890526
14638,220.5053719719943
14642,220.6901107588424
14645,220.7318522707625
14650,220.77110427752712
14651,221.0056724889222
14680,222.318639729052
14685,222.296489419984
14687,222.83868448550345
14718,222.4881114712915
14739,222.13523059464052
14741,222.04467263967533
14742,222.08932587846223
14744,222.17091114116755
14751,221.89589851397
14756,221.7885822629279
14757,221.9392414735184
14763,221.2124290060709
14766,221.3717277003336
14771,221.1660000118584
14772,221.15162436134807
14775,221.384089228383
14780,221.2941187333061
14782,221.3871220526888
14788,221.0747574836656
14798,220.7359887548144
14807,220.9268341918641
14826,220.8306375072397
14828,220.55664347045985
14830,220.94266270653955
14834,221.0404517758456
14835,221.01146283826867
14840,221.1684848108523
14847,221.5356953722214
14849,221.42307765685567
14850,221.3283367372948
14855,221.59289441622195
14856,221.7958171897654
14863,221.30757977459007
14864,221.2777635433867
14866,221.7743688156872
14868,221.71123556222875
14869,221.69666967656343
14871,221.7727871617641
14872,221.8013539059416
14873,221.8367464742912
14879,222.1763792006186
14883,221.79897130916044
14885,221.8030477405633
14894,222.32067256331248
14896,222.4891205981924
14897,222.2343168651061
14902,222.3144920025165
14907,222.5356223002067
14909,222.76295428226533
14911,222.80751708389323
14915,222.45373632783017
14916,222.8940626173384
14917,222.2155358929949
14918,222.67432966566693
14919,222.78407215795087
14928,224.61611996162588
14936,224.9848873175405
14943,224.33520657334503
14946,224.14778900146896
14948,224.08279185368912
14950,224.0663598813984
14953,224.58566595126064
14969,224.09871102025272
14998,223.98716910718056
15016,223.47703469773043
15018,223.6055100463128
15021,223.6082331011836
15027,223.437805984208
15031,223.3493031827516
15039,223.27351777150253
15049,222.948012047052
15066,222.2652074409984
15068,222.8475885722072
15073,222.6083125351604
15074,222.60086077908448
15079,222.5090472241598
15083,222.89801774467023
15086,222.7624857887369
15091,222.8698581847932
15092,222.8710244504602
15101,223.1513504091163
15109,223.3072909413132
15110,223.21433038141384
15116,223.5215041006296
15136,223.8903610443132
15147,224.0137690357501
15149,224.0996759661741
15151,223.9460597757372
15153,223.83213720176784
15161,224.1608281109449
15162,224.37145603429772
15180,224.5261908309078
15181,224.3987286438755
15187,224.3811476600908
15206,224.83086892866496
15305,226.4504270271353
15312,225.67121103692665
15325,225.15715787249184
15328,225.2821957509045
15336,225.30559204288176
15337,225.22578628989635
15339,225.0261802807722
15341,224.95421824189387
15351,224.6505187231729
15357,224.8428412070766
15359,224.6405519966948
15373,225.2319892211964
15374,225.05404825391733
15381,225.60397427733184
15386,225.5926320336642
15390,225.4415405808367
15397,226.10055394406183
15408,225.7883462748907
15409,225.6241585812896
15412,226.20679707585148
15413,226.1836161945104
15417,225.95954976983657
15423,226.26669505520903
15424,226.22405064557293
15429,226.30938754107007
15440,226.6751757678264
15447,226.60334156169085
15453,226.8484116580984
15461,226.94314244285965
15476,227.1346067663883
15480,227.05523273922
15505,228.62531035107952
15521,228.13918223559148
15525,227.8564307659408
15526,227.94891349903452
15539,228.0961144766823
15549,227.71021615809943
15572,227.7772248312486
15603,227.4400642564121
15604,227.5353493476557
15613,227.4864719943928
15614,227.50166104773308
15620,227.6968812056003
15622,227.595611135507
15624,227.5645871366669
15627,227.2784864630782
15629,227.1253496458381
15638,227.3762439970237
15645,227.1336844579285
15651,226.7228858495182
15669,225.83245217310983
15676,226.9185928851576
15690,226.97661507968508
15693,227.02049414392383
15696,227.04125243863032
15706,227.37942202242368
15729,227.5686729846336
15733,227.57881468483345
15736,227.6261791380145
15737,227.3237413679567
15766,227.94568828800325
15780,228.02081634454768
15800,228.26446905744567
15834,228.42224542965488
15863,229.81810502004697
15864,229.85275833235772
15866,229.92093739373144
15880,230.2926171861632
15883,229.65571921198745
15922,229.71562124838843
15958,229.42257341507928
15963,229.3163336660465
15965,229.3041159396824
15966,229.341860178206
15990,229.2280482346068
16018,229.10119655025792
16047,228.4730119871311
16059,228.83820910529647
16065,228.84843422781603
16074,228.2065947967812
16085,228.8648085767734
16089,228.7396556282956
16096,228.6723451265553
16112,228.9095931211545
16113,228.9328005323944
16120,229.09073265109305
16127,229.10596489950169
16129,229.0377791224192
16132,229.04957376815483
16141,229.02528230829253
16149,229.25449159624728
16153,229.1783946646458
16164,229.1495152927958
16172,229.11470187919315
16180,229.250357470471
16190,229.42080792449465
16192,229.33630196575257
16218,229.4520034506883
16219,229.77437592813425
16222,229.6373908990172
16229,229.74824973970087
16278,230.53521105801687
16329,231.55262206874548
16332,232.00345432322257
16337,232.0012890688705
16340,232.0479198038941
16346,231.97217925778256
16347,232.0534629672728
16360,231.71673218297272
16374,231.60671936096568
16375,231.537147020378
16384,231.00404341988204
16387,231.21809433216703
16391,231.3386977927833
16395,231.085181346884
16397,230.87056519862327
16399,230.8361051105396
16405,230.8823380944405
16410,231.0468687926713
16412,230.8146046501
16420,230.44076432459508
16425,230.60309457916733
16431,230.7182774976795
16432,230.7860166924068
16484,230.63374705187417
16506,230.81809755818537
16512,230.97040236594847
16514,230.80487052059
16531,231.057425243692
16614,231.6866408827829
16615,232.1235439782673
16636,235.8353348563208
16638,235.7716125250135
16720,234.05817275972151
16725,233.4891424797624
16728,233.474309256972
16733,233.84789516987283
16737,233.42892073065303
16765,234.3800422815734
16771,234.76770388797323
16794,234.944771003022
16801,235.04613455340169
16804,234.9735259562215
16824,235.63055602238475
16825,235.75573717688783
16830,235.60256529341052
16846,173.17153329527147
16850,173.09093017213598
16864,172.8589849093204
16865,172.9256816516707
16866,171.86958595918134
16868,171.87481225688416
16885,172.35854280742566
16892,171.78966206679686
16924,171.37396404527993
16950,170.81139035196
16953,170.98741833027577
16967,170.88022235089443
16976,170.84958227919915
16979,170.86840099480546
16981,170.86165678024912
17016,171.40879723427588
17018,171.8803370823247
17048,172.02744866753423
17052,172.01844919922698
17059,172.150724234567
17082,172.42475769573446
17088,172.88369074114686
17090,172.57914108144465
17097,172.52766049804384
17098,172.73099940005304
17104,172.99931685244465
17112,173.00448875451488
17117,174.57490384098318
17147,174.40742696897414
17156,174.2884220363818
17159,174.62140040672105
17216,173.66066351892164
17227,173.86735038482328
17234,173.3465843614458
17245,173.49429272357006
17255,173.2937478072371
17270,173.24531570273956
17271,173.22161202397214
17286,172.4572973740611
17336,173.31712375603112
17340,173.16723534234166
17350,173.68283026449336
17352,173.58222197719962
17357,173.63955343151528
17361,173.5971984991414
17375,174.05295749588834
17383,173.84327205712032
17394,174.303328565984
17417,174.9347951479408
17418,174.90326407517995
17473,176.30340229896157
17500,175.34117959429557
17502,176.01895826164397
17565,175.27633578621365
17567,174.97303264748663
17572,174.9554106461449
17594,174.70495162553794
17596,174.7484099250101
17610,174.5403659291292
17611,174.42476801856236
17663,175.1523648998918
17665,175.02767317058678
17675,175.0616795995732
17677,175.0978567443921
17688,175.4035106329683
17689,175.3398761433576
17691,175.4089067724268
17695,175.38966701501465
17697,175.6488368754493
17702,175.54028517087562
17726,175.81893160476702
17738,176.02028052737947
17745,176.1143811298951
17781,175.9604267449338
17790,175.88731389331167
17794,175.99382838050627
17797,176.33798635751134
17799,176.3937202580108
17818,176.26909039714678
17866,178.11698880911766
17879,177.2907068205219
17932,176.9576440006733
17934,177.26028238965517
17955,177.06138428824795
18037,175.84859037001283
18061,175.86271564888935
18069,175.29957530546662
18083,176.20695618505732
18092,176.2172023744348
18106,176.53813380770228
18118,176.5165577190675
18119,176.52929342711914
18131,176.62245897226202
18134,176.6971725067052
18136,176.74582329579607
