object_tag,PLATE,FIBERID,MJD,MPA_tag
1860761,2022,477,53827,706547
1374882,1682,422,53173,575494
1858015,1948,394,53388,677819
1857714,1930,348,53347,669655
1862824,2032,44,53815,710942
1856577,1984,358,53433,689187
1389560,1377,419,53050,465659
1387708,1379,79,53084,466344
1390622,1575,439,53493,528885
1388898,1573,138,53226,527618
1390403,1391,376,52817,472308
1388981,1570,352,53149,526555
1323576,1654,388,53498,565415
1388536,1391,553,52817,472458
1390762,1567,16,53172,525345
1391683,1354,288,52814,454447
1391425,1382,602,53115,468035
1389023,1568,345,53169,525845
1389646,1378,589,53061,466245
1391141,1377,445,53050,465673
1389932,1383,541,53116,468468
1392060,1577,122,53495,529635
1389999,1385,324,53108,469261
1392751,1568,557,53169,525967
1392126,1568,72,53169,525705
1389029,1568,348,53169,525848
1326097,2007,626,53474,699305
1389112,1567,45,53172,525354
1327018,2005,345,53472,698119
1391152,1377,538,53050,465735
1301263,1382,361,53115,467880
1411481,1682,634,53173,575633
1311662,1847,578,54176,653856
1311819,1849,628,53846,654835
1410720,1688,10,53462,577605
1311919,1853,409,53566,656357
1311902,1853,374,53566,656336
1411749,1693,515,53446,579974
1411288,1679,580,53149,574362
1414863,2948,527,54553,920759
1411423,1681,634,53172,575203
1411369,1680,617,53171,574769
1414198,2949,425,54557,921057
1411763,1693,65,53446,579722
1415842,1771,210,53498,615875
1416876,1771,358,53498,615957
1416810,1769,399,53502,615157
1412360,1416,141,52875,481518
1414916,2949,538,54557,921144
1412809,1416,472,52875,481769
1725828,1782,139,53299,620946
1725072,1786,34,54450,623340
1725129,1788,241,54468,624477
1724666,1781,4,53297,620345
1725190,1788,32,54468,624318
1725799,1781,576,53297,620785
1725490,1737,123,53055,600179
1725756,1781,126,53297,620434
1725184,1788,26,54468,624314
1424567,1579,433,53473,530734
1727464,1786,542,54450,623727
1726226,1788,183,54468,624434
1727092,1781,152,53297,620453
1727212,1782,537,53299,621256
1726241,1788,154,54468,624410
1813265,1943,32,53386,675255
1813858,1935,347,53387,671829
1728146,1733,418,53047,598628
1813690,1928,99,53327,668595
1814408,1920,251,53314,665322
1728780,1782,473,53299,621203
1728238,1734,490,53034,599164
1728907,1784,429,54425,622671
1426139,1718,265,53850,592148
1446904,1570,21,53149,526360
1427043,1704,104,53178,584971
1376470,1673,323,53462,571661
1820902,1743,169,53054,602936
1829595,1768,145,53442,614541
1822396,1746,350,53062,604569
1820827,1742,141,53053,602417
1829814,1772,109,53089,616182
1704561,1782,456,53299,621190
1704462,1781,169,53297,620466
1831075,1771,143,53498,615826
1821125,1746,109,53062,604369
1833201,1755,416,53386,609135
1831290,1775,279,53847,617746
1831811,1754,478,53385,608658
1704761,1786,519,54450,623709
1448001,1840,31,53472,649923
1831250,1774,486,53759,617434
1830851,1766,480,53468,613914
1385682,1377,317,53050,465593
1832064,1764,381,53467,612841
1834656,1763,447,53463,612405
932427,998,449,52750,337489
933981,1194,185,52703,392099
934000,1193,609,52652,391937
838144,1317,353,52765,437955
861667,1201,10,52674,395133
838695,1313,525,52790,436194
862453,1197,4,52668,393419
862386,861,557,52318,278291
861785,1202,60,52672,395566
862371,861,72,52318,278025
840065,938,361,52708,309016
1040903,1195,112,52724,392540
1040522,1186,343,52646,389076
1065771,1211,178,52964,399425
962403,1007,160,52706,341403
962067,1043,259,52465,360787
1065841,1212,586,52703,400154
1065950,1214,156,52731,400770
1066702,1446,190,53080,495748
1066577,1442,234,53050,493859
1067590,1212,487,52703,400086
1068277,1434,550,53053,490100
1067628,1213,279,52972,400397
964141,1012,631,52649,344018
1038251,1211,538,52964,399693
981453,1058,150,52520,367276
1144519,1268,85,52933,416353
1144151,1263,186,52708,414555
1144417,1266,43,52709,415521
982693,1054,328,52516,365658
1151499,1588,130,52965,534121
982891,1693,564,53446,580001
1151374,1930,328,53347,669639
1151171,1582,29,52939,531635
1152162,1582,491,52939,531971
1151639,1590,108,52974,535035
1153322,1585,484,52962,533047
1152322,1584,503,52943,532695
1152262,1583,547,52941,532359
1151358,1587,269,52964,533759
1151710,1591,115,52976,535461
1152229,1583,216,52941,532171
1151257,1922,333,53315,666183
1151767,1592,242,52990,535937
1152392,1585,519,52962,533063
1153355,1586,366,52945,533361
1152166,1582,514,52939,531990
1066163,1218,637,52709,402855
1066364,1434,239,53053,489879
1154738,1590,599,52974,535363
1153372,1586,462,52945,533427
1154164,1263,38,52708,414487
1155377,1595,220,52999,537216
1154640,1589,393,52972,534793
1154399,1587,298,52964,533779
984012,1044,2,52468,361043
1140782,1582,520,52939,531994
985380,1052,86,52466,364658
1141249,1589,576,52972,534922
985616,1057,190,52522,366864
985365,1052,260,52466,364764
986386,1049,59,52751,363293
1373833,886,352,52381,286563
1376272,1668,473,53433,569221
1377113,1683,61,53436,575684
1427041,1704,101,53178,584968
1374201,1671,471,53446,570921
1372913,2949,573,54557,921164
1377023,1682,515,53173,575552
1376840,1679,153,53149,574094
1378268,1667,504,53430,568845
1378399,1669,584,53433,569702
1378568,1673,625,53462,571874
1378223,887,564,52376,287172
1374562,1677,385,53148,573359
1378989,1682,448,53173,575510
1374885,1682,425,53173,575497
1374960,1683,340,53436,575874
1378698,1676,565,53147,573074
1375189,1686,106,53472,576878
1375498,1689,171,53177,578037
1379598,1693,161,53446,579773
1358381,1810,422,53794,635575
1358394,1810,512,53794,635634
1358599,1813,411,53903,637024
1355526,1802,516,53885,631608
1354346,1822,374,53172,641406
1335657,1813,260,53903,636909
1356914,1822,348,53172,641386
1357082,1823,567,53886,641977
1360619,1830,99,54560,645136
1358420,1810,628,53794,635719
1395699,1406,367,52876,479078
1255473,1607,146,53083,543128
1255924,1694,153,53472,580157
1358325,1809,510,53792,635137
1255992,1695,25,53473,580490
1257362,1723,211,53905,594598
1258245,1605,186,53062,542154
1258881,1616,175,53169,547745
1461716,1838,487,53467,649394
1237708,1351,533,52790,453155
1419803,1710,195,53504,588038
1419960,1714,155,53521,590006
1462964,1841,454,53491,650685
1420092,1716,25,53827,590916
1462900,1840,539,53472,650299
1420112,1717,536,53883,591841
1420137,1718,169,53850,592070
1460994,1844,396,54138,652138
1463008,1842,433,53501,651148
1421065,1716,60,53827,590946
1420698,1706,158,53442,586004
1420509,1776,37,53858,618023
1422661,1708,540,53503,587281
1421440,1777,390,53857,618727
1421697,1706,425,53442,586218
1462983,1841,596,53491,650790
1462897,1840,443,53472,650220
1422938,1718,82,53850,591998
1424608,1578,395,53496,530305
1423221,1726,273,53137,596081
1423455,1720,495,53854,593318
1422599,1704,525,53178,585297
1387518,1464,466,53091,504571
1424398,1576,280,53496,529271
1419045,1713,403,53827,589692
1425694,1703,568,53799,584835
1425793,1708,87,53503,586935
1419628,1704,72,53178,584942
1427012,1704,194,53178,585039
1420367,1775,352,53847,617796
1394979,1425,209,52913,485348
1395486,1403,388,53227,477750
1395777,1407,407,52886,479551
1421436,1776,583,53858,618377
1398710,2949,213,54557,920905
1421785,1708,508,53503,587253
1397122,1408,321,52822,479903
1397925,1400,459,53470,476382
1397281,1409,581,52824,480574
1398978,1425,473,52913,485507
1397488,1425,325,52913,485406
986433,1050,198,52721,363861
1143022,1582,331,52939,531865
965866,1018,398,52672,346889
966184,1040,485,52722,359534
1118251,1304,449,52993,432105
1117890,1298,354,52964,429573
965658,1015,391,52734,345339
965886,1017,589,52706,346551
966752,1007,369,52706,341562
867926,827,33,52312,262605
1120923,1300,463,52973,430476
1116033,1295,227,52934,428514
1116162,1296,514,52962,429032
964734,1041,431,52724,359995
1121157,1303,521,53050,431714
1116627,1303,158,53050,431465
1116533,1301,553,52976,430885
1116734,1305,238,52757,432398
1118308,1305,354,52757,432485
1116507,1301,152,52976,430661
1054036,1237,44,52762,411473
1053787,929,1,52581,304966
1054770,1240,267,52734,413193
1122020,1752,282,53379,607519
966069,1038,547,52673,358590
1116082,1295,105,52934,428447
1059805,1224,66,52765,404921
937652,2147,49,53491,747228
1056201,1239,431,52760,412835
1059138,1228,86,52728,407019
1059606,1221,138,52751,403498
1057894,1222,290,52763,404120
1254441,1700,12,53502,582897
1253692,1610,91,53144,544629
1255708,1611,111,53147,545163
1255769,1612,41,53149,545614
1255745,1613,319,53115,546348
1255709,1612,256,53149,545775
1254470,1701,18,53142,583388
1253857,1614,246,53120,546817
1254023,1695,135,53473,580567
1256012,1696,267,53116,581104
1255238,1603,66,53119,541058
1276280,1456,500,53115,500820
1256505,1703,228,53799,584559
1255499,1608,223,53138,543706
1256355,1700,76,53502,582945
1255706,1611,117,53147,545167
1255672,1610,24,53144,544574
1258486,1609,196,53142,544199
1298191,1384,421,53121,468839
1298725,1433,427,53035,489542
1234444,1372,348,53062,463168
1234280,1368,445,53084,461320
1235144,1351,341,52790,453017
1234497,1373,350,53063,463616
1236093,1357,372,53034,455856
1237567,1349,379,52797,452155
1236881,1370,632,53090,462423
1386018,1382,97,53115,467718
1386000,1382,164,53115,467760
1236539,1364,630,53061,459444
1237301,1344,572,52792,449978
1236611,1366,447,53063,460308
1234797,1344,552,52792,449961
1237376,1345,585,52814,450448
1236541,1365,362,53062,459740
1237329,1345,411,52814,450323
1299576,1462,412,53112,503617
1236643,1366,595,53063,460427
1386003,1382,167,53115,467763
1299978,1382,460,53115,467938
1235348,1353,465,53083,454136
1237420,1346,448,52822,450773
1236318,1361,371,53047,457777
1387697,1379,488,53084,466661
1386857,1393,228,52824,473189
1386957,1575,180,53493,528678
1237686,1351,367,52790,453031
1387545,1464,118,53091,504333
1387813,1382,344,53115,467868
1398396,1420,271,53146,483561
1311844,1850,529,53786,655225
1400909,1389,425,53135,471353
1423793,1728,480,53228,596877
1411733,1693,492,53446,579963
1425144,1578,421,53496,530322
1414041,1419,28,53144,482892
1426136,1717,539,53883,591844
1426602,1729,600,53858,597240
1424702,1577,273,53495,529746
1427297,1712,251,53531,589060
1425270,1577,520,53495,529922
1285436,1622,588,53385,551092
1399640,1652,605,53555,564597
1428034,1729,620,53858,597252
1286121,1799,465,53556,630132
1427276,1710,21,53504,587899
1427086,1706,184,53442,586027
1427133,1708,302,53503,587106
1426700,1732,97,53501,598036
1426699,1731,590,53884,597948
1430363,1718,567,53850,592377
1430892,1732,602,53501,598309
1427988,1728,146,53228,596707
1427222,1710,230,53504,588062
1435982,1577,430,53495,529860
1004644,1165,132,52703,381669
1704702,1785,561,54439,623263
1704289,1779,245,53089,619596
1704491,1782,296,53299,621061
1704171,1736,157,53052,599749
1704698,1785,526,54439,623233
1705664,1737,422,53055,600379
1705632,1736,526,53052,600024
1705955,1782,479,53299,621208
1705643,1737,399,53055,600365
1706223,1786,272,54450,623518
1705809,1780,454,53090,620201
1705602,1736,372,53052,599907
1369485,1670,214,54553,570315
1706356,1788,395,54468,624586
1855759,1957,293,53415,681869
1855473,1941,434,53386,674629
1707141,1875,13,54453,662706
1707126,1785,404,54439,623145
1855442,1941,318,53386,674532
1815008,1932,637,53350,670832
1815164,1938,247,53379,673221
1856127,1988,578,53469,691037
1819569,1586,23,52945,533146
1815262,1941,228,53386,674471
1816535,1930,583,53347,669852
1816465,1928,195,53327,668650
1817889,1922,324,53315,666179
1818104,1926,572,53317,668023
1856209,1996,301,53436,694243
1817944,1924,427,53330,667037
1817733,1582,55,52939,531655
1818254,1930,403,53347,669698
1817902,1922,411,53315,666246
1818244,1930,374,53347,669674
1821029,1745,199,53061,603954
1821030,1745,196,53061,603952
1820458,1743,10,53054,602808
1819782,1589,22,52972,534505
1819496,1585,11,52962,532777
1819791,1590,189,52974,535087
1818227,1930,461,53347,669751
1818377,1934,530,53357,671540
1818544,1941,463,53386,674648
1821287,1742,553,53053,602745
1821826,1744,358,53055,603586
1821735,1742,579,53053,602762
1823011,1751,4,53377,606796
1831378,1776,487,53858,618321
1831437,1778,301,53883,619158
1829612,1769,271,53502,615058
1822203,1743,370,53054,603088
1829744,1771,149,53498,615830
1822632,1304,344,52993,432035
1447433,2028,160,53818,709104
1426467,1724,577,53859,595371
1427034,1704,150,53178,585008
1427584,1719,529,53876,592861
1430881,1732,535,53501,598272
1431224,1704,536,53178,585304
1428152,1732,114,53501,598046
1286974,1621,459,53383,550501
1287140,1623,608,53089,551559
1347523,1824,457,53491,642391
1727027,1780,175,53090,620014
1727305,1784,295,54425,622563
1814740,1926,213,53317,667737
1730406,1788,380,54468,624573
1376963,1681,109,53172,574853
1427126,1706,5,53442,585887
1373167,1689,279,53177,578099
1376836,1679,518,53149,574319
1376953,1681,559,53172,575160
1378178,887,325,52376,287006
1377564,1689,424,53177,578183
1378486,1672,417,53460,571305
1378714,1677,362,53148,573347
1378142,886,362,52381,286571
1377158,1684,572,53239,576415
1379085,1683,568,53436,576040
1378391,1669,596,53433,569705
1375069,1685,335,53463,576621
1378237,1667,323,53430,568717
1375203,1686,52,53472,576838
1380240,886,365,52381,286573
1378808,1679,367,53149,574229
1378730,1677,452,53148,573398
1378905,1680,573,53171,574744
1378916,1680,631,53171,574775
1449094,2173,376,53874,760540
1380268,886,571,52381,286720
1379112,1683,542,53436,576020
1381393,1057,182,52522,366857
1379644,1693,19,53446,579696
1449226,2205,30,53793,764830
1376298,1669,355,53433,569558
1380295,887,441,52376,287088
1381411,1057,214,52522,366879
1381229,1055,297,52761,366069
1376943,1681,501,53172,575124
1378404,1670,340,54553,570404
1378804,1678,636,53433,573995
1727090,1781,161,53297,620458
1727257,1783,226,53386,622012
1727325,1784,167,54425,622460
1380478,1669,567,53433,569691
1380501,1670,369,54553,570426
1381314,1056,252,52764,366452
1381378,1057,275,52522,366923
1381776,1691,109,53260,578870
1381637,1342,245,52793,448822
1381861,1693,77,53446,579731
1382515,2005,322,53472,698100
1380759,1674,564,53464,572260
1380838,1675,616,53466,572762
1381102,1053,317,52468,365230
1398999,1425,151,52913,485317
1381267,1055,123,52761,365950
1382958,1646,336,53498,561303
1384155,1378,230,53061,465978
1382782,1643,521,53143,559944
1381763,1692,458,53473,579573
1382898,1645,402,53172,560848
1381496,1684,604,53239,576432
1385784,1378,108,53061,465883
1383366,1652,561,53555,564566
1383424,1653,578,53534,565071
1384186,1378,82,53061,465861
1385724,1377,65,53050,465405
1384397,1381,134,53089,467319
1385787,1378,111,53061,465884
1829967,1775,171,53847,617664
1829529,1766,28,53468,613554
1385945,1381,195,53089,467361
1384938,1389,286,53135,471249
1384629,1385,304,53108,469250
1447680,1840,57,53472,649943
1832216,1767,353,53436,614265
1823314,1741,106,53052,601892
1833269,1761,414,53376,611444
1833451,1765,336,53466,613303
1830999,1769,152,53502,614969
1833550,1767,446,53436,614329
1833148,1754,434,53385,608621
1831055,1770,28,53171,615368
1706048,1783,500,53386,622229
1448282,1840,562,53472,650315
1834581,1762,332,53415,611860
1832705,1776,548,53858,618358
1448399,2133,579,53917,740404
1448820,2160,627,53885,754285
1448718,2154,639,54539,751240
1833527,1767,379,53436,614284
1822167,1742,524,53053,602725
1832674,1775,625,53847,617991
1822868,1749,121,53357,605899
1822867,1749,220,53357,605972
1449956,1844,303,54138,652065
1431923,1722,548,53852,594356
1431821,1720,524,53854,593342
1781217,1866,27,53314,658406
1781358,1737,329,53055,600318
1781359,1737,332,53055,600321
1781384,1779,303,53089,619638
1781391,1779,277,53089,619616
1410484,1684,9,53239,576103
1781227,1866,21,53314,658402
1433678,1390,532,53142,471909
1385972,1381,116,53089,467304
1410456,1684,552,53239,576404
1410162,1679,374,53149,574234
1434163,1569,341,53168,526192
1829970,1775,169,53847,617663
1782638,1869,86,53327,659830
1379591,1692,17,53473,579296
1376291,1668,557,53433,569268
1380231,1038,207,52673,358345
1376600,1675,469,53466,572652
1379709,1688,13,53462,577607
1380252,886,445,52381,286629
1380563,1671,561,53446,570974
1376827,1679,490,53149,574303
1376984,1682,364,53173,575453
1381329,1056,203,52764,366418
1377520,1687,194,53260,577365
1378856,1679,586,53149,574365
1380269,886,602,52381,286740
1379656,1688,469,53462,577849
1380720,1047,285,52733,362500
1381897,1688,405,53462,577811
1381811,1692,72,53473,579333
1380260,1039,281,52707,358877
1382883,1644,606,53144,560503
1381063,1052,283,52466,364783
1382876,1644,603,53144,560500
1380687,1673,564,53462,571841
1384230,1379,195,53084,466436
1381681,1691,322,53260,579033
1381162,1054,316,52516,365649
1382675,2014,608,53460,703008
1381495,1058,199,52520,367305
1399652,1652,631,53555,564615
1381874,1693,68,53446,579725
1382692,1379,285,53084,466511
1382929,1645,570,53172,560984
1384122,1377,53,53050,465397
1383429,1653,563,53534,565063
1382668,1378,220,53061,465970
1728611,1779,524,53089,619791
1384133,1378,319,53061,466047
1385283,1393,202,52824,473170
1729747,1779,280,53089,619619
1384029,1464,202,53091,504393
1729815,1780,425,53090,620182
1829765,1771,62,53498,615773
1385970,1381,64,53089,467264
1385973,1381,119,53089,467305
1387837,1382,495,53115,467961
1251342,1457,261,53116,501115
1388048,1385,466,53108,469384
1251980,1351,521,52790,453143
1307017,1727,385,53859,596498
1307251,1731,546,53884,597926
1252044,1352,604,52819,453726
1308658,1728,120,53228,596695
1308732,1731,581,53884,597942
1252597,1740,212,53050,601518
1252746,1740,302,53050,601574
1310127,2090,490,53463,718326
1310661,2000,472,53495,695971
1254001,1695,292,53473,580667
1310730,1989,496,53772,691354
